,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106213700
1,Senegal,Netherlands,2,1,3.0,0.0,20221106213700
2,Qatar,Senegal,0,1,0.0,3.0,20221106213700
3,Netherlands,Ecuador,3,2,3.0,0.0,20221106213700
4,Ecuador,Senegal,1,2,0.0,3.0,20221106213700
5,Netherlands,Qatar,2,0,3.0,0.0,20221106213700
6,England,Iran,2,1,3.0,0.0,20221106213700
7,USA,Wales,3,1,3.0,0.0,20221106213700
8,Wales,Iran,3,2,3.0,0.0,20221106213700
9,England,USA,0,0,1.0,1.0,20221106213700
10,Iran,USA,0,2,0.0,3.0,20221106213700
11,Wales,England,2,2,1.0,1.0,20221106213700
12,Argentina,Saudi Arabia,3,1,3.0,0.0,20221106213700
13,Mexico,Poland,1,2,0.0,3.0,20221106213700
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221106213700
15,Argentina,Mexico,0,0,1.0,1.0,20221106213700
16,Poland,Argentina,2,2,1.0,1.0,20221106213700
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106213700
18,Denmark,Tunisia,3,0,3.0,0.0,20221106213700
19,France,Australia,3,0,3.0,0.0,20221106213700
20,Tunisia,Australia,3,3,1.0,1.0,20221106213700
21,France,Denmark,1,1,1.0,1.0,20221106213700
22,Australia,Denmark,0,2,0.0,3.0,20221106213700
23,Tunisia,France,0,2,0.0,3.0,20221106213700
24,Germany,Japan,2,1,3.0,0.0,20221106213700
25,Spain,Costa Rica,2,0,3.0,0.0,20221106213700
26,Japan,Costa Rica,2,1,3.0,0.0,20221106213700
27,Spain,Germany,1,1,1.0,1.0,20221106213700
28,Costa Rica,Germany,0,1,0.0,3.0,20221106213700
29,Japan,Spain,0,1,0.0,3.0,20221106213700
30,Morocco,Croatia,0,2,0.0,3.0,20221106213700
31,Belgium,Canada,3,2,3.0,0.0,20221106213700
32,Belgium,Morocco,3,4,0.0,3.0,20221106213700
33,Croatia,Canada,1,0,3.0,0.0,20221106213700
34,Canada,Morocco,0,2,0.0,3.0,20221106213700
35,Croatia,Belgium,1,0,3.0,0.0,20221106213700
36,Switzerland,Cameroon,3,0,3.0,0.0,20221106213700
37,Brazil,Serbia,2,1,3.0,0.0,20221106213700
38,Cameroon,Serbia,0,1,0.0,3.0,20221106213700
39,Brazil,Switzerland,3,3,1.0,1.0,20221106213700
40,Cameroon,Brazil,1,2,0.0,3.0,20221106213700
41,Serbia,Switzerland,3,2,3.0,0.0,20221106213700
42,Uruguay,South Korea,2,1,3.0,0.0,20221106213700
43,Portugal,Ghana,3,1,3.0,0.0,20221106213700
44,South Korea,Ghana,0,0,1.0,1.0,20221106213700
45,Portugal,Uruguay,1,1,1.0,1.0,20221106213700
46,Ghana,Uruguay,0,2,0.0,3.0,20221106213700
47,South Korea,Portugal,3,2,3.0,0.0,20221106213700
