,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,22,-5,3.0,0.0,20221108204252
1,Senegal,Netherlands,22,-5,3.0,0.0,20221108204252
2,Qatar,Senegal,22,-6,3.0,0.0,20221108204252
3,Netherlands,Ecuador,23,-7,3.0,0.0,20221108204252
4,Ecuador,Senegal,23,-6,3.0,0.0,20221108204252
5,Netherlands,Qatar,24,-7,3.0,0.0,20221108204252
6,England,Iran,25,-9,3.0,0.0,20221108204252
7,USA,Wales,23,-7,3.0,0.0,20221108204252
8,Wales,Iran,23,-8,3.0,0.0,20221108204252
9,England,USA,23,-7,3.0,0.0,20221108204252
10,Iran,USA,22,-5,3.0,0.0,20221108204252
11,Wales,England,22,-6,3.0,0.0,20221108204252
12,Argentina,Saudi Arabia,25,-7,3.0,0.0,20221108204252
13,Mexico,Poland,23,-6,3.0,0.0,20221108204252
14,Poland,Saudi Arabia,24,-7,3.0,0.0,20221108204252
15,Argentina,Mexico,24,-6,3.0,0.0,20221108204252
16,Poland,Argentina,22,-6,3.0,0.0,20221108204252
17,Saudi Arabia,Mexico,22,-5,3.0,0.0,20221108204252
18,Denmark,Tunisia,23,-7,3.0,0.0,20221108204252
19,France,Australia,24,-7,3.0,0.0,20221108204252
20,Tunisia,Australia,23,-6,3.0,0.0,20221108204252
21,France,Denmark,23,-6,3.0,0.0,20221108204252
22,Australia,Denmark,23,-6,3.0,0.0,20221108204252
23,Tunisia,France,22,-5,3.0,0.0,20221108204252
24,Germany,Japan,24,-6,3.0,0.0,20221108204252
25,Spain,Costa Rica,24,-7,3.0,0.0,20221108204252
26,Japan,Costa Rica,24,-7,3.0,0.0,20221108204252
27,Spain,Germany,23,-6,3.0,0.0,20221108204252
28,Costa Rica,Germany,22,-5,3.0,0.0,20221108204252
29,Japan,Spain,23,-6,3.0,0.0,20221108204252
30,Morocco,Croatia,23,-6,3.0,0.0,20221108204252
31,Belgium,Canada,24,-7,3.0,0.0,20221108204252
32,Belgium,Morocco,23,-7,3.0,0.0,20221108204252
33,Croatia,Canada,24,-6,3.0,0.0,20221108204252
34,Canada,Morocco,22,-6,3.0,0.0,20221108204252
35,Croatia,Belgium,23,-6,3.0,0.0,20221108204252
36,Switzerland,Cameroon,24,-7,3.0,0.0,20221108204252
37,Brazil,Serbia,23,-7,3.0,0.0,20221108204252
38,Cameroon,Serbia,22,-6,3.0,0.0,20221108204252
39,Brazil,Switzerland,23,-7,3.0,0.0,20221108204252
40,Cameroon,Brazil,21,-4,3.0,0.0,20221108204252
41,Serbia,Switzerland,23,-6,3.0,0.0,20221108204252
42,Uruguay,South Korea,25,-8,3.0,0.0,20221108204252
43,Portugal,Ghana,24,-7,3.0,0.0,20221108204252
44,South Korea,Ghana,23,-6,3.0,0.0,20221108204252
45,Portugal,Uruguay,23,-6,3.0,0.0,20221108204252
46,Ghana,Uruguay,23,-5,3.0,0.0,20221108204252
47,South Korea,Portugal,22,-5,3.0,0.0,20221108204252
