,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,1,0.0,3.0,20221108205725
1,Senegal,Netherlands,1,1,1.0,1.0,20221108205725
2,Qatar,Senegal,1,1,1.0,1.0,20221108205725
3,Netherlands,Ecuador,1,0,3.0,0.0,20221108205725
4,Ecuador,Senegal,0,1,0.0,3.0,20221108205725
5,Netherlands,Qatar,2,0,3.0,0.0,20221108205725
6,England,Iran,2,0,3.0,0.0,20221108205725
7,USA,Wales,1,1,1.0,1.0,20221108205725
8,Wales,Iran,1,1,1.0,1.0,20221108205725
9,England,USA,1,0,3.0,0.0,20221108205725
10,Iran,USA,1,1,1.0,1.0,20221108205725
11,Wales,England,1,1,1.0,1.0,20221108205725
12,Argentina,Saudi Arabia,1,0,3.0,0.0,20221108205725
13,Mexico,Poland,1,1,1.0,1.0,20221108205725
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221108205725
15,Argentina,Mexico,1,0,3.0,0.0,20221108205725
16,Poland,Argentina,1,1,1.0,1.0,20221108205725
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221108205725
18,Denmark,Tunisia,1,0,3.0,0.0,20221108205725
19,France,Australia,2,0,3.0,0.0,20221108205725
20,Tunisia,Australia,0,1,0.0,3.0,20221108205725
21,France,Denmark,0,1,0.0,3.0,20221108205725
22,Australia,Denmark,1,1,1.0,1.0,20221108205725
23,Tunisia,France,1,1,1.0,1.0,20221108205725
24,Germany,Japan,1,0,3.0,0.0,20221108205725
25,Spain,Costa Rica,2,0,3.0,0.0,20221108205725
26,Japan,Costa Rica,0,1,0.0,3.0,20221108205725
27,Spain,Germany,0,1,0.0,3.0,20221108205725
28,Costa Rica,Germany,1,1,1.0,1.0,20221108205725
29,Japan,Spain,1,1,1.0,1.0,20221108205725
30,Morocco,Croatia,1,1,1.0,1.0,20221108205725
31,Belgium,Canada,1,0,3.0,0.0,20221108205725
32,Belgium,Morocco,1,0,3.0,0.0,20221108205725
33,Croatia,Canada,0,0,1.0,1.0,20221108205725
34,Canada,Morocco,0,1,0.0,3.0,20221108205725
35,Croatia,Belgium,0,1,0.0,3.0,20221108205725
36,Switzerland,Cameroon,1,0,3.0,0.0,20221108205725
37,Brazil,Serbia,2,0,3.0,0.0,20221108205725
38,Cameroon,Serbia,1,1,1.0,1.0,20221108205725
39,Brazil,Switzerland,1,0,3.0,0.0,20221108205725
40,Cameroon,Brazil,1,1,1.0,1.0,20221108205725
41,Serbia,Switzerland,0,1,0.0,3.0,20221108205725
42,Uruguay,South Korea,1,0,3.0,0.0,20221108205725
43,Portugal,Ghana,1,0,3.0,0.0,20221108205725
44,South Korea,Ghana,1,1,1.0,1.0,20221108205725
45,Portugal,Uruguay,1,1,1.0,1.0,20221108205725
46,Ghana,Uruguay,1,1,1.0,1.0,20221108205725
47,South Korea,Portugal,1,1,1.0,1.0,20221108205725
