,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106215322
1,Senegal,Netherlands,0,2,0.0,3.0,20221106215322
2,Qatar,Senegal,0,2,0.0,3.0,20221106215322
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106215322
4,Ecuador,Senegal,1,2,0.0,3.0,20221106215322
5,Netherlands,Qatar,5,0,3.0,0.0,20221106215322
6,England,Iran,1,2,0.0,3.0,20221106215322
7,USA,Wales,2,3,0.0,3.0,20221106215322
8,Wales,Iran,0,2,0.0,3.0,20221106215322
9,England,USA,1,0,3.0,0.0,20221106215322
10,Iran,USA,0,2,0.0,3.0,20221106215322
11,Wales,England,2,2,1.0,1.0,20221106215322
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106215322
13,Mexico,Poland,0,0,1.0,1.0,20221106215322
14,Poland,Saudi Arabia,2,2,1.0,1.0,20221106215322
15,Argentina,Mexico,0,0,1.0,1.0,20221106215322
16,Poland,Argentina,2,2,1.0,1.0,20221106215322
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106215322
18,Denmark,Tunisia,3,0,3.0,0.0,20221106215322
19,France,Australia,2,0,3.0,0.0,20221106215322
20,Tunisia,Australia,1,2,0.0,3.0,20221106215322
21,France,Denmark,1,1,1.0,1.0,20221106215322
22,Australia,Denmark,0,2,0.0,3.0,20221106215322
23,Tunisia,France,0,3,0.0,3.0,20221106215322
24,Germany,Japan,3,0,3.0,0.0,20221106215322
25,Spain,Costa Rica,1,0,3.0,0.0,20221106215322
26,Japan,Costa Rica,2,1,3.0,0.0,20221106215322
27,Spain,Germany,1,1,1.0,1.0,20221106215322
28,Costa Rica,Germany,1,3,0.0,3.0,20221106215322
29,Japan,Spain,0,1,0.0,3.0,20221106215322
30,Morocco,Croatia,0,2,0.0,3.0,20221106215322
31,Belgium,Canada,1,0,3.0,0.0,20221106215322
32,Belgium,Morocco,2,0,3.0,0.0,20221106215322
33,Croatia,Canada,1,0,3.0,0.0,20221106215322
34,Canada,Morocco,0,2,0.0,3.0,20221106215322
35,Croatia,Belgium,1,0,3.0,0.0,20221106215322
36,Switzerland,Cameroon,2,1,3.0,0.0,20221106215322
37,Brazil,Serbia,0,2,0.0,3.0,20221106215322
38,Cameroon,Serbia,1,3,0.0,3.0,20221106215322
39,Brazil,Switzerland,0,2,0.0,3.0,20221106215322
40,Cameroon,Brazil,1,2,0.0,3.0,20221106215322
41,Serbia,Switzerland,2,3,0.0,3.0,20221106215322
42,Uruguay,South Korea,3,3,1.0,1.0,20221106215322
43,Portugal,Ghana,5,1,3.0,0.0,20221106215322
44,South Korea,Ghana,0,0,1.0,1.0,20221106215322
45,Portugal,Uruguay,0,1,0.0,3.0,20221106215322
46,Ghana,Uruguay,0,2,0.0,3.0,20221106215322
47,South Korea,Portugal,3,2,3.0,0.0,20221106215322
