,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107204219
1,Senegal,Netherlands,2,3,0.0,3.0,20221107204219
2,Qatar,Senegal,0,1,0.0,3.0,20221107204219
3,Netherlands,Ecuador,2,0,3.0,0.0,20221107204219
4,Ecuador,Senegal,3,2,3.0,0.0,20221107204219
5,Netherlands,Qatar,2,0,3.0,0.0,20221107204219
6,England,Iran,3,1,3.0,0.0,20221107204219
7,USA,Wales,1,0,3.0,0.0,20221107204219
8,Wales,Iran,1,1,1.0,1.0,20221107204219
9,England,USA,1,0,3.0,0.0,20221107204219
10,Iran,USA,1,1,1.0,1.0,20221107204219
11,Wales,England,0,0,1.0,1.0,20221107204219
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221107204219
13,Mexico,Poland,0,2,0.0,3.0,20221107204219
14,Poland,Saudi Arabia,1,1,1.0,1.0,20221107204219
15,Argentina,Mexico,0,0,1.0,1.0,20221107204219
16,Poland,Argentina,2,2,1.0,1.0,20221107204219
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107204219
18,Denmark,Tunisia,2,1,3.0,0.0,20221107204219
19,France,Australia,1,0,3.0,0.0,20221107204219
20,Tunisia,Australia,3,3,1.0,1.0,20221107204219
21,France,Denmark,0,2,0.0,3.0,20221107204219
22,Australia,Denmark,1,1,1.0,1.0,20221107204219
23,Tunisia,France,0,2,0.0,3.0,20221107204219
24,Germany,Japan,3,2,3.0,0.0,20221107204219
25,Spain,Costa Rica,2,0,3.0,0.0,20221107204219
26,Japan,Costa Rica,2,1,3.0,0.0,20221107204219
27,Spain,Germany,1,2,0.0,3.0,20221107204219
28,Costa Rica,Germany,0,2,0.0,3.0,20221107204219
29,Japan,Spain,0,1,0.0,3.0,20221107204219
30,Morocco,Croatia,0,2,0.0,3.0,20221107204219
31,Belgium,Canada,2,0,3.0,0.0,20221107204219
32,Belgium,Morocco,3,3,1.0,1.0,20221107204219
33,Croatia,Canada,1,0,3.0,0.0,20221107204219
34,Canada,Morocco,0,2,0.0,3.0,20221107204219
35,Croatia,Belgium,1,0,3.0,0.0,20221107204219
36,Switzerland,Cameroon,2,1,3.0,0.0,20221107204219
37,Brazil,Serbia,2,1,3.0,0.0,20221107204219
38,Cameroon,Serbia,2,0,3.0,0.0,20221107204219
39,Brazil,Switzerland,3,3,1.0,1.0,20221107204219
40,Cameroon,Brazil,1,2,0.0,3.0,20221107204219
41,Serbia,Switzerland,3,2,3.0,0.0,20221107204219
42,Uruguay,South Korea,0,2,0.0,3.0,20221107204219
43,Portugal,Ghana,3,0,3.0,0.0,20221107204219
44,South Korea,Ghana,1,1,1.0,1.0,20221107204219
45,Portugal,Uruguay,0,2,0.0,3.0,20221107204219
46,Ghana,Uruguay,1,0,3.0,0.0,20221107204219
47,South Korea,Portugal,3,2,3.0,0.0,20221107204219
