,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221107201430
1,Senegal,Netherlands,2,3,0.0,3.0,20221107201430
2,Qatar,Senegal,0,1,0.0,3.0,20221107201430
3,Netherlands,Ecuador,2,0,3.0,0.0,20221107201430
4,Ecuador,Senegal,3,2,3.0,0.0,20221107201430
5,Netherlands,Qatar,2,0,3.0,0.0,20221107201430
6,England,Iran,2,1,3.0,0.0,20221107201430
7,USA,Wales,3,1,3.0,0.0,20221107201430
8,Wales,Iran,1,1,1.0,1.0,20221107201430
9,England,USA,2,1,3.0,0.0,20221107201430
10,Iran,USA,0,2,0.0,3.0,20221107201430
11,Wales,England,2,2,1.0,1.0,20221107201430
12,Argentina,Saudi Arabia,3,0,3.0,0.0,20221107201430
13,Mexico,Poland,1,0,3.0,0.0,20221107201430
14,Poland,Saudi Arabia,0,0,1.0,1.0,20221107201430
15,Argentina,Mexico,0,0,1.0,1.0,20221107201430
16,Poland,Argentina,2,2,1.0,1.0,20221107201430
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221107201430
18,Denmark,Tunisia,2,1,3.0,0.0,20221107201430
19,France,Australia,3,0,3.0,0.0,20221107201430
20,Tunisia,Australia,3,3,1.0,1.0,20221107201430
21,France,Denmark,0,2,0.0,3.0,20221107201430
22,Australia,Denmark,1,1,1.0,1.0,20221107201430
23,Tunisia,France,0,2,0.0,3.0,20221107201430
24,Germany,Japan,3,2,3.0,0.0,20221107201430
25,Spain,Costa Rica,2,0,3.0,0.0,20221107201430
26,Japan,Costa Rica,2,1,3.0,0.0,20221107201430
27,Spain,Germany,1,1,1.0,1.0,20221107201430
28,Costa Rica,Germany,0,1,0.0,3.0,20221107201430
29,Japan,Spain,0,1,0.0,3.0,20221107201430
30,Morocco,Croatia,0,2,0.0,3.0,20221107201430
31,Belgium,Canada,3,1,3.0,0.0,20221107201430
32,Belgium,Morocco,3,4,0.0,3.0,20221107201430
33,Croatia,Canada,1,0,3.0,0.0,20221107201430
34,Canada,Morocco,0,2,0.0,3.0,20221107201430
35,Croatia,Belgium,1,0,3.0,0.0,20221107201430
36,Switzerland,Cameroon,0,2,0.0,3.0,20221107201430
37,Brazil,Serbia,2,1,3.0,0.0,20221107201430
38,Cameroon,Serbia,2,0,3.0,0.0,20221107201430
39,Brazil,Switzerland,3,3,1.0,1.0,20221107201430
40,Cameroon,Brazil,1,2,0.0,3.0,20221107201430
41,Serbia,Switzerland,3,2,3.0,0.0,20221107201430
42,Uruguay,South Korea,2,1,3.0,0.0,20221107201430
43,Portugal,Ghana,3,0,3.0,0.0,20221107201430
44,South Korea,Ghana,0,0,1.0,1.0,20221107201430
45,Portugal,Uruguay,0,1,0.0,3.0,20221107201430
46,Ghana,Uruguay,1,0,3.0,0.0,20221107201430
47,South Korea,Portugal,3,2,3.0,0.0,20221107201430
