,home_team,away_team,home_score,away_score,h_points,a_points,timestamp
0,Qatar,Ecuador,0,2,0.0,3.0,20221106211829
1,Senegal,Netherlands,2,1,3.0,0.0,20221106211829
2,Qatar,Senegal,0,1,0.0,3.0,20221106211829
3,Netherlands,Ecuador,2,1,3.0,0.0,20221106211829
4,Ecuador,Senegal,1,2,0.0,3.0,20221106211829
5,Netherlands,Qatar,2,0,3.0,0.0,20221106211829
6,England,Iran,2,1,3.0,0.0,20221106211829
7,USA,Wales,2,1,3.0,0.0,20221106211829
8,Wales,Iran,3,2,3.0,0.0,20221106211829
9,England,USA,0,0,1.0,1.0,20221106211829
10,Iran,USA,0,2,0.0,3.0,20221106211829
11,Wales,England,2,2,1.0,1.0,20221106211829
12,Argentina,Saudi Arabia,2,1,3.0,0.0,20221106211829
13,Mexico,Poland,1,2,0.0,3.0,20221106211829
14,Poland,Saudi Arabia,1,0,3.0,0.0,20221106211829
15,Argentina,Mexico,0,0,1.0,1.0,20221106211829
16,Poland,Argentina,2,2,1.0,1.0,20221106211829
17,Saudi Arabia,Mexico,1,1,1.0,1.0,20221106211829
18,Denmark,Tunisia,3,3,1.0,1.0,20221106211829
19,France,Australia,3,0,3.0,0.0,20221106211829
20,Tunisia,Australia,3,3,1.0,1.0,20221106211829
21,France,Denmark,1,1,1.0,1.0,20221106211829
22,Australia,Denmark,0,2,0.0,3.0,20221106211829
23,Tunisia,France,0,2,0.0,3.0,20221106211829
24,Germany,Japan,2,1,3.0,0.0,20221106211829
25,Spain,Costa Rica,2,0,3.0,0.0,20221106211829
26,Japan,Costa Rica,2,1,3.0,0.0,20221106211829
27,Spain,Germany,1,1,1.0,1.0,20221106211829
28,Costa Rica,Germany,0,1,0.0,3.0,20221106211829
29,Japan,Spain,0,1,0.0,3.0,20221106211829
30,Morocco,Croatia,0,2,0.0,3.0,20221106211829
31,Belgium,Canada,6,0,3.0,0.0,20221106211829
32,Belgium,Morocco,2,0,3.0,0.0,20221106211829
33,Croatia,Canada,1,0,3.0,0.0,20221106211829
34,Canada,Morocco,0,2,0.0,3.0,20221106211829
35,Croatia,Belgium,1,0,3.0,0.0,20221106211829
36,Switzerland,Cameroon,3,0,3.0,0.0,20221106211829
37,Brazil,Serbia,0,2,0.0,3.0,20221106211829
38,Cameroon,Serbia,0,1,0.0,3.0,20221106211829
39,Brazil,Switzerland,3,3,1.0,1.0,20221106211829
40,Cameroon,Brazil,1,2,0.0,3.0,20221106211829
41,Serbia,Switzerland,3,2,3.0,0.0,20221106211829
42,Uruguay,South Korea,2,1,3.0,0.0,20221106211829
43,Portugal,Ghana,3,1,3.0,0.0,20221106211829
44,South Korea,Ghana,0,0,1.0,1.0,20221106211829
45,Portugal,Uruguay,1,3,0.0,3.0,20221106211829
46,Ghana,Uruguay,0,2,0.0,3.0,20221106211829
47,South Korea,Portugal,3,2,3.0,0.0,20221106211829
