,oddsportal,matchday,home_team,away_team,correct_score,1N2_1,1N2_N,1N2_2,betexplorer,matchdate,period,location,season,competition,bet_won,target,odd_win,best_odd_won
10554,soccer/world/friendly-international-2009/germany-ivory-coast-nTHX3LSA,18.11.2009,Germany,Ivory Coast,2:2,1.75,3.51,4.52,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-18,2009-11,world,2009,friendly-international,N,1.0,3.51,False
10555,soccer/world/friendly-international-2009/germany-scotland-reqOuWJ1,18.11.2009,Germany U19,Scotland U19,0:0,1.29,4.64,8.59,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-18,2009-11,world,2009,friendly-international,N,1.0,4.64,False
10556,soccer/world/friendly-international-2009/iran-north-macedonia-zcp81T83,18.11.2009,Iran,North Macedonia,1:1,2.06,3.2,3.49,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-18,2009-11,world,2009,friendly-international,N,1.0,3.2,False
10557,soccer/world/friendly-international-2009/iraq-united-arab-emirates-OSBaPXK2,18.11.2009,Iraq,United Arab Emirates,1:0,2.54,3.15,2.65,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-18,2009-11,world,2009,friendly-international,1,0.0,2.54,True
10558,soccer/world/friendly-international-2009/italy-sweden-tjg7ewLp,18.11.2009,Italy,Sweden,1:0,1.84,3.26,4.42,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-18,2009-11,world,2009,friendly-international,1,0.0,1.84,True
10559,soccer/world/friendly-international-2009/malta-bulgaria-EmqC0mO9,18.11.2009,Malta,Bulgaria,1:4,9.4,4.91,1.29,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-18,2009-11,world,2009,friendly-international,2,2.0,1.29,True
10560,soccer/world/friendly-international-2009/montenegro-belarus-tAF8a7wG,18.11.2009,Montenegro,Belarus,1:0,2.01,3.29,3.5,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-18,2009-11,world,2009,friendly-international,1,0.0,2.01,True
10561,soccer/world/friendly-international-2009/netherlands-paraguay-lb1u0JCT,18.11.2009,Netherlands,Paraguay,0:0,1.56,3.65,6.05,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-18,2009-11,world,2009,friendly-international,N,1.0,3.65,False
10562,soccer/world/friendly-international-2009/poland-canada-IuxPco8S,18.11.2009,Poland,Canada,1:0,1.6,3.59,5.73,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-18,2009-11,world,2009,friendly-international,1,0.0,1.6,True
10563,soccer/world/friendly-international-2009/romania-germany-nutymERR,18.11.2009,Romania U17,Germany U17,1:3,5.11,3.35,1.66,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-18,2009-11,world,2009,friendly-international,2,2.0,1.66,True
10564,soccer/world/friendly-international-2009/south-korea-serbia-h6IT41D4,18.11.2009,South Korea,Serbia,0:1,2.88,3.09,2.42,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-18,2009-11,world,2009,friendly-international,2,2.0,2.42,True
10565,soccer/world/friendly-international-2009/austria-italy-Cp0ukEkQ,17.11.2009,Austria U20,Italy U20,1:0,2.65,3.01,2.48,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-17,2009-11,world,2009,friendly-international,1,0.0,2.65,False
10566,soccer/world/friendly-international-2009/belgium-qatar-0SDQrKjo,17.11.2009,Belgium,Qatar,2:0,1.55,3.73,5.81,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-17,2009-11,world,2009,friendly-international,1,0.0,1.55,True
10567,soccer/world/friendly-international-2009/oman-brazil-ImQG73To,17.11.2009,Oman,Brazil,0:2,13.35,6.15,1.18,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-17,2009-11,world,2009,friendly-international,2,2.0,1.18,True
10568,soccer/world/friendly-international-2009/romania-poland-ddzHFBUM,17.11.2009,Romania U21,Poland U21,2:1,1.83,3.38,3.81,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-17,2009-11,world,2009,friendly-international,1,0.0,1.83,True
10569,soccer/world/friendly-international-2009/slovakia-chile-EFJP5sbb,17.11.2009,Slovakia,Chile,1:2,2.46,3.22,2.74,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-17,2009-11,world,2009,friendly-international,2,2.0,2.74,False
10570,soccer/world/friendly-international-2009/south-africa-jamaica-dvPK6Nrh,17.11.2009,South Africa,Jamaica,0:0,1.58,3.65,5.58,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-17,2009-11,world,2009,friendly-international,N,1.0,3.65,False
10571,soccer/world/friendly-international-2009/honduras-latvia-SO0mRcuD,15.11.2009,Honduras,Latvia,2:1,1.56,3.85,5.86,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-15,2009-11,world,2009,friendly-international,1,0.0,1.56,True
10572,soccer/world/friendly-international-2009/iraq-azerbaijan-trXgltTN,15.11.2009,Iraq,Azerbaijan,1:0,1.73,3.38,4.45,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-15,2009-11,world,2009,friendly-international,1,0.0,1.73,True
10573,soccer/world/friendly-international-2009/united-arab-emirates-czech-republic-O6Mbm0rU,15.11.2009,United Arab Emirates,Czech Republic,1:0,3.96,3.32,1.85,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-15,2009-11,world,2009,friendly-international,1,0.0,3.96,False
10574,soccer/world/friendly-international-2009/belgium-hungary-MBiIraAm,14.11.2009,Belgium,Hungary,3:0,1.97,3.29,3.69,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,1,0.0,1.97,True
10575,soccer/world/friendly-international-2009/brazil-england-dMNeyr3K,14.11.2009,Brazil,England,1:0,1.98,3.3,3.8,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,1,0.0,1.98,True
10576,soccer/world/friendly-international-2009/croatia-liechtenstein-xvGolLnQ,14.11.2009,Croatia,Liechtenstein,5:0,1.03,11.14,31.55,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,1,0.0,1.03,True
10577,soccer/world/friendly-international-2009/denmark-south-korea-YgJYtwu0,14.11.2009,Denmark,South Korea,0:0,1.97,3.25,3.8,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,N,1.0,3.25,False
10578,soccer/world/friendly-international-2009/estonia-albania-SlWrUaef,14.11.2009,Estonia,Albania,0:0,2.33,3.23,2.9,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,N,1.0,3.23,False
10579,soccer/world/friendly-international-2009/italy-netherlands-OzCsk1XJ,14.11.2009,Italy,Netherlands,0:0,2.51,3.08,2.87,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,N,1.0,3.08,False
10580,soccer/world/friendly-international-2009/luxembourg-iceland-AT3WUutl,14.11.2009,Luxembourg,Iceland,1:1,4.6,3.42,1.74,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,N,1.0,3.42,False
10581,soccer/world/friendly-international-2009/northern-ireland-serbia-rLhEques,14.11.2009,Northern Ireland,Serbia,0:1,3.16,3.24,2.21,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,2,2.0,2.21,True
10582,soccer/world/friendly-international-2009/north-macedonia-canada-MBVnTJA0,14.11.2009,North Macedonia,Canada,3:0,1.99,3.28,3.6,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,1,0.0,1.99,True
10583,soccer/world/friendly-international-2009/poland-romania-6FaiQHfJ,14.11.2009,Poland,Romania,0:1,2.32,3.23,2.99,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,2,2.0,2.99,False
10584,soccer/world/friendly-international-2009/saudi-arabia-belarus-xCGylrJc,14.11.2009,Saudi Arabia,Belarus,1:1,2.0,3.22,3.53,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,N,1.0,3.22,False
10585,soccer/world/friendly-international-2009/slovakia-usa-02UjSwQ6,14.11.2009,Slovakia,USA,1:0,2.27,3.27,3.01,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,1,0.0,2.27,True
10586,soccer/world/friendly-international-2009/south-africa-japan-QeSaz2IQ,14.11.2009,South Africa,Japan,0:0,2.47,3.2,2.73,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,N,1.0,3.2,False
10587,soccer/world/friendly-international-2009/spain-argentina-S4ERVLQs,14.11.2009,Spain,Argentina,2:1,1.8,3.42,4.4,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,1,0.0,1.8,True
10588,soccer/world/friendly-international-2009/switzerland-norway-IVOixOmE,14.11.2009,Switzerland,Norway,0:1,1.91,3.35,3.88,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,2,2.0,3.88,False
10589,soccer/world/friendly-international-2009/wales-scotland-C8M0DvBD,14.11.2009,Wales,Scotland,3:0,2.64,3.18,2.61,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-14,2009-11,world,2009,friendly-international,1,0.0,2.64,False
10590,soccer/world/friendly-international-2009/denmark-poland-GdTaFTcH,13.11.2009,Denmark U21,Poland U21,0:1,1.7,3.47,4.54,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-13,2009-11,world,2009,friendly-international,2,2.0,4.54,False
10591,soccer/world/friendly-international-2009/france-tunisia-GKuUnZJb,13.11.2009,France U21,Tunisia U21,1:1,1.48,3.91,6.18,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-13,2009-11,world,2009,friendly-international,N,1.0,3.91,False
10592,soccer/world/friendly-international-2009/paraguay-qatar-jodMsJPg,13.11.2009,Paraguay,Qatar,0:2,1.37,4.29,8.15,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-13,2009-11,world,2009,friendly-international,2,2.0,8.15,False
10593,soccer/world/friendly-international-2009/saudi-arabia-belarus-6R529Zi3,13.11.2009,Saudi Arabia,Belarus,2:1,2.0,3.23,3.53,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-13,2009-11,world,2009,friendly-international,1,0.0,2.0,True
10594,soccer/world/friendly-international-2009/yemen-tanzania-AeWIEy78,11.11.2009,Yemen,Tanzania,2:1,2.26,3.25,2.93,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-11,2009-11,world,2009,friendly-international,1,0.0,2.26,True
10595,soccer/world/friendly-international-2009/iran-iceland-YXweG9rB,10.11.2009,Iran,Iceland,1:0,1.66,3.44,4.72,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-10,2009-11,world,2009,friendly-international,1,0.0,1.66,True
10596,soccer/world/friendly-international-2009/kuwait-china-jPGrHkT4,08.11.2009,Kuwait,China,2:2,2.16,3.24,3.07,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-08,2009-11,world,2009,friendly-international,N,1.0,3.24,False
10597,soccer/world/friendly-international-2009/thailand-syria-GjIQh4Eh,08.11.2009,Thailand,Syria,1:1,2.26,3.18,2.87,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-08,2009-11,world,2009,friendly-international,N,1.0,3.18,False
10598,soccer/world/friendly-international-2009/bahrain-togo-8bKZjiwl,06.11.2009,Bahrain,Togo,5:1,1.57,3.59,5.41,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-06,2009-11,world,2009,friendly-international,1,0.0,1.57,True
10599,soccer/world/friendly-international-2009/chile-paraguay-6ZRM7GqJ,05.11.2009,Chile,Paraguay,2:1,1.88,3.32,3.85,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-05,2009-11,world,2009,friendly-international,1,0.0,1.88,True
10600,soccer/world/friendly-international-2009/singapore-indonesia-hWNI8dUC,04.11.2009,Singapore,Indonesia,3:1,1.6,3.58,5.1,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-11-04,2009-11,world,2009,friendly-international,1,0.0,1.6,True
10601,soccer/world/friendly-international-2009/kuwait-syria-riZaHb3T,26.10.2009,Kuwait,Syria,1:0,2.11,3.15,3.24,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-26,2009-10,world,2009,friendly-international,1,0.0,2.11,True
10602,soccer/world/friendly-international-2009/angola-cameroon-hClgLsFd,14.10.2009,Angola,Cameroon,0:0,4.74,3.46,1.71,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-14,2009-10,world,2009,friendly-international,N,1.0,3.46,False
10603,soccer/world/friendly-international-2009/japan-togo-pv6scnm8,14.10.2009,Japan,Togo,5:0,1.32,4.41,8.7,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-14,2009-10,world,2009,friendly-international,1,0.0,1.32,True
10604,soccer/world/friendly-international-2009/south-korea-senegal-OU4od62E,14.10.2009,South Korea,Senegal,2:0,1.7,3.41,4.67,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-14,2009-10,world,2009,friendly-international,1,0.0,1.7,True
10605,soccer/world/friendly-international-2009/tunisia-saudi-arabia-Ii4keQHK,14.10.2009,Tunisia,Saudi Arabia,0:1,2.08,3.16,3.44,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-14,2009-10,world,2009,friendly-international,2,2.0,3.44,False
10606,soccer/world/friendly-international-2009/united-arab-emirates-jordan-Wf8gfpXQ,14.10.2009,United Arab Emirates,Jordan,3:1,2.18,3.22,3.17,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-14,2009-10,world,2009,friendly-international,1,0.0,2.18,True
10607,soccer/world/friendly-international-2009/denmark-georgia-r9plxQIB,13.10.2009,Denmark U21,Georgia U21,3:1,1.47,3.96,6.4,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-13,2009-10,world,2009,friendly-international,1,0.0,1.47,True
10608,soccer/world/friendly-international-2009/germany-israel-MaqhypYH,13.10.2009,Germany U21,Israel U21,0:0,1.38,4.18,7.18,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-13,2009-10,world,2009,friendly-international,N,1.0,4.18,False
10609,soccer/world/friendly-international-2009/iceland-south-africa-6LrGamdO,13.10.2009,Iceland,South Africa,1:0,2.63,3.2,2.49,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-13,2009-10,world,2009,friendly-international,1,0.0,2.63,False
10610,soccer/world/friendly-international-2009/north-macedonia-qatar-vBdRdaan,11.10.2009,North Macedonia,Qatar,2:1,1.76,3.37,4.31,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-11,2009-10,world,2009,friendly-international,1,0.0,1.76,True
10611,soccer/world/friendly-international-2009/angola-malta-lnopw635,10.10.2009,Angola,Malta,2:1,1.48,3.85,6.03,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-10,2009-10,world,2009,friendly-international,1,0.0,1.48,True
10612,soccer/world/friendly-international-2009/australia-netherlands-4dlgF4eB,10.10.2009,Australia,Netherlands,0:0,3.25,3.14,2.14,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-10,2009-10,world,2009,friendly-international,N,1.0,3.14,False
10613,soccer/world/friendly-international-2009/japan-scotland-bc6Rddup,10.10.2009,Japan,Scotland,2:0,1.51,3.82,5.92,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-10,2009-10,world,2009,friendly-international,1,0.0,1.51,True
10614,soccer/world/friendly-international-2009/norway-south-africa-hK5VeGfj,10.10.2009,Norway,South Africa,1:0,1.72,3.43,4.59,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-10,2009-10,world,2009,friendly-international,1,0.0,1.72,True
10615,soccer/world/friendly-international-2009/germany-slovenia-MLznunla,09.10.2009,Germany U21,Slovenia U21,3:0,1.25,4.97,9.6,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-09,2009-10,world,2009,friendly-international,1,0.0,1.25,True
10616,soccer/world/friendly-international-2009/croatia-qatar-nLwbEOAH,08.10.2009,Croatia,Qatar,3:2,1.18,5.7,12.26,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-08,2009-10,world,2009,friendly-international,1,0.0,1.18,True
10617,soccer/world/friendly-international-2009/argentina-ghana-d4AX5UDi,01.10.2009,Argentina,Ghana,2:0,1.34,4.25,8.42,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-01,2009-10,world,2009,friendly-international,1,0.0,1.34,True
10618,soccer/world/friendly-international-2009/mexico-colombia-IDBT6Abo,01.10.2009,Mexico,Colombia,1:2,2.01,3.25,3.41,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-10-01,2009-10,world,2009,friendly-international,2,2.0,3.41,False
10619,soccer/world/friendly-international-2009/south-africa-madagascar-l42F3w54,19.09.2009,South Africa,Madagascar,1:0,1.25,4.88,9.0,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-19,2009-09,world,2009,friendly-international,1,0.0,1.25,True
10620,soccer/world/friendly-international-2009/iceland-georgia-6XKUbdMs,09.09.2009,Iceland,Georgia,3:1,1.96,3.3,3.6,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-09,2009-09,world,2009,friendly-international,1,0.0,1.96,True
10621,soccer/world/friendly-international-2009/japan-ghana-O8FZcGyl,09.09.2009,Japan,Ghana,4:3,2.34,3.15,2.96,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-09,2009-09,world,2009,friendly-international,1,0.0,2.34,True
10622,soccer/world/friendly-international-2009/jordan-new-zealand-0vxjdf60,09.09.2009,Jordan,New Zealand,1:3,1.96,3.33,3.74,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-09,2009-09,world,2009,friendly-international,2,2.0,3.74,False
10623,soccer/world/friendly-international-2009/qatar-oman-EstfeEL6,09.09.2009,Qatar,Oman,1:1,2.1,3.28,3.23,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-09,2009-09,world,2009,friendly-international,N,1.0,3.28,False
10624,soccer/world/friendly-international-2009/ireland-south-africa-ryD3MUzk,08.09.2009,Ireland,South Africa,1:0,1.97,3.21,3.74,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-08,2009-09,world,2009,friendly-international,1,0.0,1.97,True
10625,soccer/world/friendly-international-2009/angola-senegal-QB8KSWcL,05.09.2009,Angola,Senegal,1:1,2.54,3.1,2.54,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-05,2009-09,world,2009,friendly-international,N,1.0,3.1,False
10626,soccer/world/friendly-international-2009/england-slovenia-rm3PRjDR,05.09.2009,England,Slovenia,2:1,1.17,6.38,14.36,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-05,2009-09,world,2009,friendly-international,1,0.0,1.17,True
10627,soccer/world/friendly-international-2009/germany-south-africa-lEDaNALr,05.09.2009,Germany,South Africa,2:0,1.24,5.15,9.79,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-05,2009-09,world,2009,friendly-international,1,0.0,1.24,True
10628,soccer/world/friendly-international-2009/netherlands-japan-hbACUhT8,05.09.2009,Netherlands,Japan,3:0,1.37,4.4,7.73,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-05,2009-09,world,2009,friendly-international,1,0.0,1.37,True
10629,soccer/world/friendly-international-2009/south-korea-australia-ljkI6ky2,05.09.2009,South Korea,Australia,3:1,2.22,3.22,3.04,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-05,2009-09,world,2009,friendly-international,1,0.0,2.22,True
10630,soccer/world/friendly-international-2009/uzbekistan-iran-fDi9VYD2,05.09.2009,Uzbekistan,Iran,0:0,2.72,3.16,2.5,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-09-05,2009-09,world,2009,friendly-international,N,1.0,3.16,False
10631,soccer/world/friendly-international-2009/bahrain-iran-SSzHFLeo,31.08.2009,Bahrain,Iran,4:2,2.71,3.12,2.4,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-31,2009-08,world,2009,friendly-international,1,0.0,2.71,False
10632,soccer/world/friendly-international-2009/colombia-venezuela-pf0cL8An,13.08.2009,Colombia,Venezuela,1:2,1.94,3.28,3.81,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-13,2009-08,world,2009,friendly-international,2,2.0,3.81,False
10633,soccer/world/friendly-international-2009/ecuador-jamaica-4rq0Mlet,13.08.2009,Ecuador,Jamaica,0:0,1.54,3.77,6.13,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-13,2009-08,world,2009,friendly-international,N,1.0,3.77,False
10634,soccer/world/friendly-international-2009/albania-cyprus-lr752QhR,12.08.2009,Albania,Cyprus,6:1,2.17,3.23,3.18,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,2.17,True
10635,soccer/world/friendly-international-2009/algeria-uruguay-fPqYcp1r,12.08.2009,Algeria,Uruguay,1:0,3.88,3.43,1.91,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,3.88,False
10636,soccer/world/friendly-international-2009/armenia-moldova-zuuXe4Gl,12.08.2009,Armenia,Moldova,1:4,2.14,3.29,3.2,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,3.2,False
10637,soccer/world/friendly-international-2009/austria-cameroon-2ZdYQUnP,12.08.2009,Austria,Cameroon,0:2,2.79,3.21,2.41,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,2.41,True
10638,soccer/world/friendly-international-2009/belgium-finland-Gh163mkL,12.08.2009,Belgium U21,Finland U21,0:0,1.72,3.4,4.42,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,N,1.0,3.4,False
10639,soccer/world/friendly-international-2009/bosnia-herzegovina-iran-U1vyeOVf,12.08.2009,Bosnia &amp; Herzegovina,Iran,2:3,1.79,3.43,4.35,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,4.35,False
10640,soccer/world/friendly-international-2009/bulgaria-latvia-8hwufro1,12.08.2009,Bulgaria,Latvia,1:0,1.48,3.74,6.66,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,1.48,True
10641,soccer/world/friendly-international-2009/czech-republic-belgium-QTXqg207,12.08.2009,Czech Republic,Belgium,3:1,1.7,3.47,4.78,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,1.7,True
10642,soccer/world/friendly-international-2009/denmark-chile-WAtv3RfI,12.08.2009,Denmark,Chile,1:2,1.96,3.3,3.67,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,3.67,False
10643,soccer/world/friendly-international-2009/denmark-sweden-l2i3s6S1,12.08.2009,Denmark U21,Sweden U21,2:4,2.13,3.2,3.12,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,3.12,False
10644,soccer/world/friendly-international-2009/egypt-guinea-GtBpbRCr,12.08.2009,Egypt,Guinea,3:3,1.45,4.09,7.4,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,N,1.0,4.09,False
10645,soccer/world/friendly-international-2009/estonia-brazil-8rnzEi3J,12.08.2009,Estonia,Brazil,0:1,13.66,6.33,1.16,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,1.16,True
10646,soccer/world/friendly-international-2009/france-poland-r3sscoSl,12.08.2009,France U21,Poland U21,2:2,1.42,3.96,6.69,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,N,1.0,3.96,False
10647,soccer/world/friendly-international-2009/germany-iran-tz9g6k52,12.08.2009,Germany U21,Iran U21,1:0,1.38,4.14,7.44,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,1,0.0,1.38,True
10648,soccer/world/friendly-international-2009/hungary-romania-4EX58VQt,12.08.2009,Hungary,Romania,0:1,2.63,3.19,2.56,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,2.56,True
10649,soccer/world/friendly-international-2009/iceland-slovakia-4KWmhMFD,12.08.2009,Iceland,Slovakia,1:1,2.98,3.25,2.27,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,N,1.0,3.25,False
10650,soccer/world/friendly-international-2009/ireland-australia-pEpr2oAO,12.08.2009,Ireland,Australia,0:3,2.07,3.21,3.47,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,3.47,False
10651,soccer/world/friendly-international-2009/liechtenstein-portugal-zqmrGP7K,12.08.2009,Liechtenstein,Portugal,0:3,17.26,7.7,1.1,https://www.betexplorer.com/soccer/world/friendly-international-2009/results/?month=2009-01,2009-08-12,2009-08,world,2009,friendly-international,2,2.0,1.1,True
