,oddsportal,matchday,home_team,away_team,correct_score,1N2_1,1N2_N,1N2_2,betexplorer,matchdate,period,location,season,competition,bet_won,target,odd_win,best_odd_won
0,soccer/world/finalissima/italy-argentina-lhRT7Yy7,01.06.2022,Italy,Argentina,0:3,3.38,3.01,2.3,https://www.betexplorer.com/soccer/world/finalissima/,2022-06-01,2022-06,world,finalissima,,2,2.0,2.3,True
