,0,1,2,3,4,5,6,7,8
1169,soccer/world/friendly-international-2019/usa-venezuela-pncICvUJ,09.06.2019,USA,Venezuela,0:3,2.16,3.21,3.45,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1170,soccer/world/friendly-international-2019/angola-guinea-bissau-S8PqniSo,08.06.2019,Angola,Guinea Bissau,2:0,1.93,3.35,3.79,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1171,soccer/world/friendly-international-2019/argentina-nicaragua-fRNgtb94,08.06.2019,Argentina,Nicaragua,5:1,1.01,17.73,53.53,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1172,soccer/world/friendly-international-2019/singapore-solomon-islands-YXfuE8rE,08.06.2019,Singapore,Solomon Islands,4:3,1.83,3.78,3.79,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1173,soccer/world/friendly-international-2019/uruguay-panama-j7SPkBLE,08.06.2019,Uruguay,Panama,3:0,1.22,6.06,12.91,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1174,soccer/world/friendly-international-2019/chile-haiti-x4OLji68,07.06.2019,Chile,Haiti,2:1,1.09,8.93,25.19,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1175,soccer/world/friendly-international-2019/china-philippines-pvZrjyrD,07.06.2019,China,Philippines,2:0,1.18,6.49,14.03,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1176,soccer/world/friendly-international-2019/denmark-iceland-SUKHwRvr,07.06.2019,Denmark U20,Iceland U20,1:2,1.74,3.59,4.18,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1177,soccer/world/friendly-international-2019/finland-latvia-vmNETiXN,07.06.2019,Finland U19,Latvia U19,0:0,1.84,3.42,3.76,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1178,soccer/world/friendly-international-2019/ivory-coast-comoros-4CZaga5O,07.06.2019,Ivory Coast,Comoros,3:1,1.20,6.01,14.03,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1179,soccer/world/friendly-international-2019/kenya-madagascar-0fHal69S,07.06.2019,Kenya,Madagascar,1:0,2.55,2.85,3.03,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1180,soccer/world/friendly-international-2019/lithuania-estonia-Y9MISBnU,07.06.2019,Lithuania U19,Estonia U19,0:0,2.34,3.21,2.76,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1181,soccer/world/friendly-international-2019/romania-georgia-nywkr7WQ,07.06.2019,Romania U18,Georgia U18,1:0,2.00,3.50,3.20,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1182,soccer/world/friendly-international-2019/slovakia-jordan-ChqTOlhP,07.06.2019,Slovakia,Jordan,5:1,1.56,3.74,6.39,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1183,soccer/world/friendly-international-2019/south-korea-australia-Gzyls6SK,07.06.2019,South Korea,Australia,1:0,1.57,3.79,6.03,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1184,soccer/world/friendly-international-2019/sweden-norway-WvJQ9FnG,07.06.2019,Sweden U21,Norway U21,3:1,1.76,3.72,3.94,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1185,soccer/world/friendly-international-2019/switzerland-slovenia-nD8KQHoq,07.06.2019,Switzerland U21,Slovenia U21,1:2,1.74,3.64,4.12,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1186,soccer/world/friendly-international-2019/tajikistan-afghanistan-SYv5GTHs,07.06.2019,Tajikistan,Afghanistan,1:1,1.52,4.03,6.00,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1187,soccer/world/friendly-international-2019/tunisia-iraq-lvfrvTvg,07.06.2019,Tunisia,Iraq,2:0,1.51,3.82,6.87,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1188,soccer/world/friendly-international-2019/uzbekistan-north-korea-vZaCjc0l,07.06.2019,Uzbekistan,North Korea,4:0,1.16,6.52,17.71,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1189,soccer/world/friendly-international-2019/vietnam-myanmar-KQIBdp73,07.06.2019,Vietnam U23,Myanmar U23,2:0,1.40,4.42,6.10,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1190,soccer/world/friendly-international-2019/brazil-qatar-UapjWwsN,06.06.2019,Brazil,Qatar,2:0,1.10,8.91,20.73,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1191,soccer/world/friendly-international-2019/chinese-taipei-nepal-nN5Ycu8E,06.06.2019,Chinese Taipei,Nepal,1:1,1.57,3.70,6.00,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1192,soccer/world/friendly-international-2019/czech-republic-bosnia-herzegovina-SnEYB9g8,06.06.2019,Czech Republic U18,Bosnia &amp; Herzegovina U18,3:1,1.68,3.70,4.03,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1193,soccer/world/friendly-international-2019/estonia-finland-0dOAUXHH,06.06.2019,Estonia U19,Finland U19,0:2,4.48,3.75,1.65,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1194,soccer/world/friendly-international-2019/greece-georgia-UFb8QRKE,06.06.2019,Greece U21,Georgia U21,3:0,1.87,3.24,4.03,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1195,soccer/world/friendly-international-2019/iran-syria-QkWBWpUL,06.06.2019,Iran,Syria,5:0,1.38,4.18,9.40,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1196,soccer/world/friendly-international-2019/latvia-lithuania-Kp7DVD2B,06.06.2019,Latvia U19,Lithuania U19,5:1,2.00,3.20,3.45,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1197,soccer/world/friendly-international-2019/mexico-venezuela-AaZuCSyK,06.06.2019,Mexico,Venezuela,3:1,1.99,3.27,3.88,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1198,soccer/world/friendly-international-2019/north-macedonia-montenegro-2HbSrrCJ,06.06.2019,North Macedonia U19,Montenegro U19,2:0,1.97,3.28,3.52,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1199,soccer/world/friendly-international-2019/north-macedonia-finland-EHLARh24,06.06.2019,North Macedonia U21,Finland U21,1:0,3.81,3.34,1.88,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1200,soccer/world/friendly-international-2019/paraguay-honduras-tYfsDJvd,06.06.2019,Paraguay,Honduras,1:1,1.69,3.49,5.39,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1201,soccer/world/friendly-international-2019/peru-costa-rica-pAyzTmE1,06.06.2019,Peru,Costa Rica,1:0,1.56,3.88,6.03,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1202,soccer/world/friendly-international-2019/slovakia-armenia-OIDv4x8I,06.06.2019,Slovakia U21,Armenia U21,6:0,1.33,4.89,7.57,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1203,soccer/world/friendly-international-2019/usa-jamaica-O0zvS7T7,06.06.2019,USA,Jamaica,0:1,1.44,4.24,7.23,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1204,soccer/world/friendly-international-2019/bulgaria-cyprus-UJpglBYl,05.06.2019,Bulgaria U21,Cyprus U21,1:0,1.88,3.41,3.81,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1205,soccer/world/friendly-international-2019/czech-republic-russia-zRM6SYnb,05.06.2019,Czech Republic U21,Russia U21,1:0,2.76,3.25,2.38,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1206,soccer/world/friendly-international-2019/japan-trinidad-tobago-Im5wUTbe,05.06.2019,Japan,Trinidad &amp; Tobago,0:0,1.17,6.92,15.55,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1207,soccer/world/friendly-international-2019/malta-bosnia-herzegovina-xjDbuIOA,05.06.2019,Malta U21,Bosnia &amp; Herzegovina U21,0:0,9.31,5.11,1.26,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1208,soccer/world/friendly-international-2019/montenegro-georgia-WOjkx4cl,05.06.2019,Montenegro U21,Georgia U21,0:0,1.96,3.35,3.53,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1209,soccer/world/friendly-international-2019/ukraine-israel-ENtFUJxh,05.06.2019,Ukraine U21,Israel U21,1:0,1.88,3.46,3.71,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1210,soccer/world/friendly-international-2019/colombia-panama-vc6ZU9qk,04.06.2019,Colombia,Panama,3:0,1.15,7.13,17.66,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1211,soccer/world/friendly-international-2019/north-macedonia-montenegro-hnHyMK46,04.06.2019,North Macedonia U19,Montenegro U19,0:1,2.31,3.35,2.70,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1212,soccer/world/friendly-international-2019/france-belgium-rFMU8Z1M,03.06.2019,France U21,Belgium U21,3:0,1.75,3.77,4.00,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1213,soccer/world/friendly-international-2019/israel-bulgaria-n1rwoHDo,03.06.2019,Israel U21,Bulgaria U21,2:1,2.09,3.32,3.15,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1214,soccer/world/friendly-international-2019/kosovo-albania-xCWUQzAc,03.06.2019,Kosovo U19,Albania U19,1:3,2.36,3.23,2.73,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1215,soccer/world/friendly-international-2019/ukraine-cyprus-QisspyTi,03.06.2019,Ukraine U21,Cyprus U21,3:0,1.36,4.58,7.15,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1216,soccer/world/friendly-international-2019/el-salvador-haiti-hWOfVaMa,02.06.2019,El Salvador,Haiti,1:0,2.29,3.12,3.15,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1217,soccer/world/friendly-international-2019/france-bolivia-rsJZmeiJ,02.06.2019,France,Bolivia,2:0,1.07,10.56,31.28,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1218,soccer/world/friendly-international-2019/luxembourg-madagascar-GY9puZvP,02.06.2019,Luxembourg,Madagascar,3:3,1.87,3.29,4.39,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1219,soccer/world/friendly-international-2019/malaysia-nepal-4zp7YO8U,02.06.2019,Malaysia,Nepal,2:0,1.41,4.16,7.50,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1220,soccer/world/friendly-international-2019/turkey-uzbekistan-QX46jAFf,02.06.2019,Turkey,Uzbekistan,2:0,1.39,4.41,8.27,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1221,soccer/world/friendly-international-2019/venezuela-ecuador-UwFVlyxD,02.06.2019,Venezuela,Ecuador,1:1,3.34,3.10,2.25,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-06
1222,soccer/world/friendly-international-2019/almirante-brown-argentina-E3nQM9zo,20.07.2019,Almirante Brown,Argentina U23,2:3,3.85,3.53,1.78,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-07
1223,soccer/world/friendly-international-2019/tajikistan-north-korea-SpZbjsft,19.07.2019,Tajikistan,North Korea,0:1,2.11,3.62,3.07,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-07
1224,soccer/world/friendly-international-2019/india-syria-thgk0uUp,16.07.2019,India,Syria,1:1,5.21,4.25,1.51,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-07
1225,soccer/world/friendly-international-2019/north-korea-tajikistan-vq7N4LLT,15.07.2019,North Korea,Tajikistan,1:0,3.30,4.22,1.84,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-07
1226,soccer/world/friendly-international-2019/india-north-korea-lU2Gcn8n,13.07.2019,India,North Korea,2:5,1.48,4.67,5.16,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-07
1227,soccer/world/friendly-international-2019/tajikistan-syria-Wh8BbSht,10.07.2019,Tajikistan,Syria,2:0,3.52,3.38,1.97,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-07
1228,soccer/world/friendly-international-2019/syria-north-korea-UqMq38pP,08.07.2019,Syria,North Korea,5:2,1.63,3.83,4.67,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-07
1229,soccer/world/friendly-international-2019/india-tajikistan-GtY1vP7O,07.07.2019,India,Tajikistan,2:4,1.77,3.46,4.35,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-07
1230,soccer/world/friendly-international-2019/united-arab-emirates-sri-lanka-GWIYcoYM,31.08.2019,United Arab Emirates,Sri Lanka,5:1,1.06,11.00,22.75,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1231,soccer/world/friendly-international-2019/malaysia-jordan-rJYi66WB,30.08.2019,Malaysia,Jordan,0:1,3.96,3.14,1.97,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1232,soccer/world/friendly-international-2019/united-arab-emirates-dominican-republic-4MvTrWpg,30.08.2019,United Arab Emirates,Dominican Republic,4:0,1.27,5.06,10.04,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1233,soccer/world/friendly-international-2019/cibalia-croatia-tMnGRvst,20.08.2019,Cibalia,Croatia U20,0:3,3.17,4.08,1.85,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1234,soccer/world/friendly-international-2019/czech-republic-hungary-MPqgnc5t,20.08.2019,Czech Republic U18,Hungary U18,5:1,1.86,3.70,3.48,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1235,soccer/world/friendly-international-2019/slovakia-ukraine-GnqcoHKn,20.08.2019,Slovakia U18,Ukraine U18,1:1,2.22,3.39,2.87,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1236,soccer/world/friendly-international-2019/romania-albania-n9YKRfJk,15.08.2019,Romania U18,Albania U18,4:1,1.46,4.00,6.90,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1237,soccer/world/friendly-international-2019/tajikistan-iran-0APFjunr,15.08.2019,Tajikistan U19,Iran U19,1:1,3.53,3.66,1.79,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1238,soccer/world/friendly-international-2019/turkmenistan-uzbekistan-fTnmeLwR,15.08.2019,Turkmenistan U19,Uzbekistan U19,0:2,7.71,5.09,1.27,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1239,soccer/world/friendly-international-2019/iran-afghanistan-n3qucs9E,13.08.2019,Iran U19,Afghanistan U19,2:0,1.01,11.63,22.13,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1240,soccer/world/friendly-international-2019/romania-albania-8IZGSz4q,13.08.2019,Romania U18,Albania U18,2:0,1.49,4.13,5.09,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1241,soccer/world/friendly-international-2019/uzbekistan-tajikistan-Gxlqd1OK,13.08.2019,Uzbekistan U19,Tajikistan U19,2:2,2.86,3.78,1.96,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1242,soccer/world/friendly-international-2019/iran-turkmenistan-676hZwH7,12.08.2019,Iran U19,Turkmenistan U19,4:0,1.05,9.33,18.57,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1243,soccer/world/friendly-international-2019/tajikistan-afghanistan-8CpybNg8,12.08.2019,Tajikistan U19,Afghanistan U19,3:1,1.21,6.18,7.99,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1244,soccer/world/friendly-international-2019/afghanistan-uzbekistan-GhlUinrt,10.08.2019,Afghanistan U19,Uzbekistan U19,2:2,4.00,3.72,1.70,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1245,soccer/world/friendly-international-2019/turkmenistan-tajikistan-h42lzK11,10.08.2019,Turkmenistan U19,Tajikistan U19,1:5,4.25,3.85,1.53,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1246,soccer/world/friendly-international-2019/afghanistan-turkmenistan-G4zTrt89,09.08.2019,Afghanistan U19,Turkmenistan U19,2:2,4.18,3.56,1.71,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1247,soccer/world/friendly-international-2019/uzbekistan-iran-fkSdPTNm,09.08.2019,Uzbekistan U19,Iran U19,0:2,4.56,3.87,1.60,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1248,soccer/world/friendly-international-2019/czech-republic-georgia-OhYGBGFs,08.08.2019,Czech Republic U19,Georgia U19,3:1,1.49,4.11,5.51,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1249,soccer/world/friendly-international-2019/czech-republic-georgia-MqnkGd7Q,06.08.2019,Czech Republic U19,Georgia U19,3:1,1.44,4.15,6.25,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1250,soccer/world/friendly-international-2019/romania-israel-l4qgLCuj,06.08.2019,Romania U19,Israel U19,3:1,2.24,3.30,2.85,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1251,soccer/world/friendly-international-2019/belarus-turkey-dbxw0OMP,01.08.2019,Belarus U19,Turkey U19,0:4,4.08,3.56,1.71,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-08
1252,soccer/world/friendly-international-2019/botswana-liberia-0fo4Il0g,30.09.2019,Botswana,Liberia,0:0,2.13,3.30,3.18,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1253,soccer/world/friendly-international-2019/bangladesh-bhutan-dMWkiaw2,29.09.2019,Bangladesh,Bhutan,4:1,1.38,5.15,7.50,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1254,soccer/world/friendly-international-2019/bosnia-herzegovina-slovakia-4WkGzhlh,26.09.2019,Bosnia &amp; Herzegovina U18,Slovakia U18,1:1,2.69,3.47,2.26,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1255,soccer/world/friendly-international-2019/croatia-hungary-xtv4nhht,26.09.2019,Croatia U18,Hungary U18,1:2,2.51,3.36,2.47,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1256,soccer/world/friendly-international-2019/jordan-syria-xMoH8cBR,26.09.2019,Jordan U23,Syria U23,0:1,2.33,3.02,2.91,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1257,soccer/world/friendly-international-2019/kenya-ethiopia-tQd7QM52,26.09.2019,Kenya U20,Ethiopia U20,4:0,1.15,6.89,10.75,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1258,soccer/world/friendly-international-2019/eritrea-djibouti-8EgVMeI1,25.09.2019,Eritrea U20,Djibouti U20,7:0,1.38,4.52,6.34,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1259,soccer/world/friendly-international-2019/uganda-sudan-2DAHq2No,25.09.2019,Uganda U20,Sudan U20,2:2,1.69,3.51,4.31,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1260,soccer/world/friendly-international-2019/bosnia-herzegovina-slovakia-xtb4LvpF,24.09.2019,Bosnia &amp; Herzegovina U18,Slovakia U18,0:1,2.75,3.70,2.10,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1261,soccer/world/friendly-international-2019/tanzania-kenya-4Qr7ufmQ,24.09.2019,Tanzania U20,Kenya U20,2:2,2.51,3.39,2.40,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1262,soccer/world/friendly-international-2019/djibouti-uganda-OrsFhcoU,23.09.2019,Djibouti U20,Uganda U20,1:5,14.17,8.57,1.08,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1263,soccer/world/friendly-international-2019/eritrea-sudan-ULsBgwWN,23.09.2019,Eritrea U20,Sudan U20,3:3,10.83,5.24,1.20,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1264,soccer/world/friendly-international-2019/cyprus-armenia-C6bjPWrK,17.09.2019,Cyprus U17,Armenia U17,4:0,1.75,3.40,3.95,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1265,soccer/world/friendly-international-2019/uzbekistan-jordan-Uk9QwARr,17.09.2019,Uzbekistan U19,Jordan U19,2:0,3.30,3.14,2.07,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1266,soccer/world/friendly-international-2019/jordan-uzbekistan-StNbrjJR,15.09.2019,Jordan U19,Uzbekistan U19,0:2,2.23,3.18,3.02,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1267,soccer/world/friendly-international-2019/lithuania-turkey-IiX7poRd,12.09.2019,Lithuania U18,Turkey U18,2:4,6.29,4.31,1.42,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1268,soccer/world/friendly-international-2019/argentina-mexico-OngKlrwF,11.09.2019,Argentina,Mexico,4:0,2.72,3.14,2.62,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1269,soccer/world/friendly-international-2019/brazil-peru-2whOm2hL,11.09.2019,Brazil,Peru,0:1,1.29,5.26,10.21,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1270,soccer/world/friendly-international-2019/colombia-venezuela-tQbciWvR,11.09.2019,Colombia,Venezuela,0:0,1.69,3.59,5.10,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1271,soccer/world/friendly-international-2019/ecuador-bolivia-UkeghCPK,11.09.2019,Ecuador,Bolivia,3:0,1.52,3.97,6.33,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1272,soccer/world/friendly-international-2019/honduras-chile-I3qdBLJA,11.09.2019,Honduras,Chile,2:1,4.13,3.46,1.87,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1273,soccer/world/friendly-international-2019/usa-uruguay-0Iiogzuh,11.09.2019,USA,Uruguay,1:1,3.56,3.27,2.08,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1274,soccer/world/friendly-international-2019/belgium-czech-republic-dSZqp08m,10.09.2019,Belgium U19,Czech Republic U19,2:2,2.11,3.55,2.95,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1275,soccer/world/friendly-international-2019/brazil-chile-OEsw9gZH,10.09.2019,Brazil U23,Chile U23,3:1,1.42,4.30,6.11,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1276,soccer/world/friendly-international-2019/dun-streda-slovakia-IsOhrvw0,10.09.2019,Dun. Streda,Slovakia U21,3:3,1.60,3.95,4.64,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1277,soccer/world/friendly-international-2019/georgia-poland-zg7iSGZu,10.09.2019,Georgia U19,Poland U19,2:1,3.10,3.29,2.11,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1278,soccer/world/friendly-international-2019/hungary-israel-Sb4uf96F,10.09.2019,Hungary U19,Israel U19,0:0,2.38,3.15,2.74,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1279,soccer/world/friendly-international-2019/hungary-norway-xIVukFSb,10.09.2019,Hungary U21,Norway U21,0:3,2.70,3.38,2.35,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1280,soccer/world/friendly-international-2019/ireland-bulgaria-fRZitQsR,10.09.2019,Ireland,Bulgaria,3:1,1.89,3.24,4.32,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1281,soccer/world/friendly-international-2019/jordan-paraguay-2DdeJvVk,10.09.2019,Jordan,Paraguay,2:4,3.55,3.15,2.14,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1282,soccer/world/friendly-international-2019/morocco-niger-ben95Weo,10.09.2019,Morocco,Niger,1:0,1.22,5.68,13.03,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1283,soccer/world/friendly-international-2019/netherlands-portugal-pUVo7X3U,10.09.2019,Netherlands U19,Portugal U19,4:0,2.07,3.42,3.06,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1284,soccer/world/friendly-international-2019/oman-lebanon-GlvVAF45,10.09.2019,Oman,Lebanon,1:0,2.06,3.20,3.66,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1285,soccer/world/friendly-international-2019/serbia-montenegro-ML3qgTLL,10.09.2019,Serbia U19,Montenegro U19,2:0,1.61,3.91,4.43,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1286,soccer/world/friendly-international-2019/tunisia-ivory-coast-zTekghAE,10.09.2019,Tunisia,Ivory Coast,1:2,2.63,2.97,2.83,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1287,soccer/world/friendly-international-2019/ukraine-nigeria-2io88J3T,10.09.2019,Ukraine,Nigeria,2:2,1.72,3.50,5.03,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1288,soccer/world/friendly-international-2019/algeria-benin-dxcofYf8,09.09.2019,Algeria,Benin,1:0,1.34,4.53,9.11,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1289,soccer/world/friendly-international-2019/australia-new-zealand-8rRl00uQ,09.09.2019,Australia U23,New Zealand U23,1:1,1.62,3.98,4.33,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1290,soccer/world/friendly-international-2019/bahrain-iraq-KG3qkKKm,09.09.2019,Bahrain U23,Iraq U23,1:0,3.80,3.62,1.77,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1291,soccer/world/friendly-international-2019/belarus-estonia-SfMprQU1,09.09.2019,Belarus U19,Estonia U19,5:0,1.54,3.87,5.10,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1292,soccer/world/friendly-international-2019/croatia-slovenia-rVMZ4SFH,09.09.2019,Croatia U19,Slovenia U19,3:4,2.11,3.44,2.99,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1293,soccer/world/friendly-international-2019/denmark-usa-fsOxpn0k,09.09.2019,Denmark U18,USA U17,4:1,2.55,3.50,2.46,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1294,soccer/world/friendly-international-2019/denmark-sweden-WWAWeVy3,09.09.2019,Denmark U19,Sweden U19,1:0,1.60,3.70,4.44,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
1295,soccer/world/friendly-international-2019/finland-slovakia-hMD68wJg,09.09.2019,Finland U19,Slovakia U19,2:1,3.35,3.48,1.95,https://www.betexplorer.com/soccer/world/friendly-international-2019/results/?month=2019-09
